Country,CustomerID,InvoiceDate,InvoiceNo,Number_article,Price,Recency
United Kingdom,13838.0,2010-12-05 10:45:00,537042.0,52.0,238.10999999999996,369.0
United Kingdom,18055.0,2010-12-05 10:52:00,537044.0,19.0,431.45,369.0
United Kingdom,15038.0,2010-12-05 10:54:00,537045.0,35.0,126.43,369.0
United Kingdom,18109.0,2010-12-05 10:58:00,537046.0,14.0,277.45,369.0
United Kingdom,13069.0,2010-12-05 11:02:00,537047.0,41.0,326.6,369.0
United Kingdom,13069.0,2010-12-05 11:03:00,537048.0,2.0,5.9,369.0
United Kingdom,16241.0,2010-12-05 11:04:00,537049.0,14.0,277.65,369.0
United Kingdom,14800.0,2010-12-05 11:10:00,537050.0,51.0,555.84,369.0
United Kingdom,15708.0,2010-12-05 11:12:00,537051.0,42.0,350.67999999999995,369.0
United Kingdom,16839.0,2010-12-05 11:15:00,537052.0,5.0,552.24,369.0
United Kingdom,16168.0,2010-12-05 11:38:00,537053.0,3.0,275.8,369.0
United Kingdom,16931.0,2010-12-05 11:40:00,537054.0,41.0,152.04999999999998,369.0
United Kingdom,16814.0,2010-12-05 11:45:00,537055.0,15.0,273.28999999999996,369.0
United Kingdom,15351.0,2010-12-05 11:49:00,537057.0,51.0,274.67,369.0
United Kingdom,13269.0,2010-12-05 11:51:00,537058.0,12.0,351.43000000000006,369.0
United Kingdom,14813.0,2010-12-05 11:54:00,537059.0,24.0,127.98,369.0
France,12567.0,2010-12-05 11:57:00,537065.0,63.0,1526.92,369.0
United Kingdom,14813.0,2010-12-05 11:57:00,537067.0,6.0,27.45,369.0
United Kingdom,17062.0,2010-12-05 11:59:00,537077.0,26.0,179.64,369.0
Lithuania,15332.0,2010-12-05 12:00:00,537081.0,25.0,1145.06,369.0
Lithuania,15332.0,2010-12-05 12:01:00,537086.0,8.0,438.0,369.0
Lithuania,15332.0,2010-12-05 12:02:00,537090.0,1.0,15.0,369.0
United Kingdom,14810.0,2010-12-05 12:08:00,537111.0,23.0,180.44000000000003,369.0
United Kingdom,16353.0,2010-12-05 12:09:00,537117.0,1.0,204.0,369.0
United Kingdom,18118.0,2010-12-05 12:13:00,537126.0,118.0,475.86,369.0
United Kingdom,13831.0,2010-12-05 12:13:00,537127.0,2.0,408.0,369.0
United Kingdom,12841.0,2010-12-05 12:15:00,537128.0,23.0,211.74,369.0
United Kingdom,13506.0,2010-12-05 12:15:00,537129.0,17.0,301.11999999999995,369.0
United Kingdom,17796.0,2010-12-05 12:23:00,537130.0,19.0,114.65,369.0
United Kingdom,15716.0,2010-12-05 12:26:00,537131.0,38.0,547.0999999999999,369.0
United Kingdom,18156.0,2010-12-05 12:29:00,537133.0,55.0,206.23,369.0
United Kingdom,16983.0,2010-12-05 12:34:00,537134.0,9.0,163.49,369.0
United Kingdom,17059.0,2010-12-05 12:35:00,537135.0,117.0,722.3599999999999,369.0
United Kingdom,12748.0,2010-12-05 12:42:00,537136.0,37.0,273.76,369.0
United Kingdom,16327.0,2010-12-05 12:43:00,537137.0,66.0,535.6,369.0
United Kingdom,17211.0,2010-12-05 12:44:00,537138.0,33.0,273.29999999999995,369.0
United Kingdom,17026.0,2010-12-05 12:47:00,537139.0,3.0,33.15,369.0
United Kingdom,12748.0,2010-12-05 12:53:00,537140.0,39.0,70.41999999999999,368.0
United Kingdom,15570.0,2010-12-05 12:57:00,537141.0,44.0,517.65,368.0
United Kingdom,12748.0,2010-12-05 12:57:00,537142.0,15.0,41.45,368.0
United Kingdom,15880.0,2010-12-05 13:00:00,537144.0,105.0,343.28,368.0
United Kingdom,16718.0,2010-12-05 13:03:00,537153.0,45.0,623.7500000000001,368.0
United Kingdom,15808.0,2010-12-05 13:05:00,537154.0,64.0,1021.45,368.0
United Kingdom,12748.0,2010-12-05 13:05:00,537155.0,33.0,75.64000000000001,368.0
United Kingdom,17858.0,2010-12-05 13:08:00,537156.0,19.0,251.25,368.0
United Kingdom,16393.0,2010-12-05 13:10:00,537158.0,10.0,184.79999999999998,368.0
United Kingdom,14527.0,2010-12-05 13:17:00,537159.0,28.0,292.95,368.0
United Kingdom,14161.0,2010-12-05 13:18:00,537160.0,26.0,283.15,368.0
United Kingdom,17863.0,2010-12-05 13:21:00,537163.0,21.0,384.72,368.0
United Kingdom,16411.0,2010-12-05 13:26:00,537176.0,21.0,131.5,368.0
United Kingdom,13767.0,2010-12-05 13:29:00,537179.0,13.0,806.2800000000002,368.0
United Kingdom,16402.0,2010-12-05 13:42:00,537192.0,57.0,211.8,368.0
United Kingdom,15023.0,2010-12-05 13:49:00,537193.0,37.0,460.5999999999999,368.0
United Kingdom,17402.0,2010-12-05 13:53:00,537194.0,1.0,271.2,368.0
United Kingdom,15311.0,2010-12-05 13:55:00,537195.0,33.0,650.64,368.0
United Kingdom,15426.0,2010-12-05 13:55:00,537196.0,86.0,411.41999999999996,368.0
Germany,12647.0,2010-12-05 14:02:00,537197.0,17.0,286.49999999999994,368.0
Germany,12647.0,2010-12-05 14:03:00,537198.0,2.0,85.5,368.0
United Kingdom,15894.0,2010-12-05 14:06:00,537199.0,38.0,156.73999999999995,368.0
United Kingdom,15867.0,2010-12-05 14:17:00,537200.0,29.0,112.9,368.0
Germany,12472.0,2010-12-05 14:19:00,537201.0,70.0,1631.3,368.0
United Kingdom,14506.0,2010-12-05 14:25:00,537202.0,50.0,269.7,368.0
United Kingdom,15555.0,2010-12-05 14:45:00,537204.0,32.0,198.43,368.0
United Kingdom,13034.0,2010-12-05 14:52:00,537205.0,11.0,165.85999999999999,368.0
United Kingdom,15235.0,2010-12-05 15:02:00,537206.0,4.0,85.55000000000001,368.0
United Kingdom,17402.0,2010-12-05 15:06:00,537207.0,23.0,188.77,368.0
United Kingdom,15889.0,2010-12-05 15:12:00,537208.0,66.0,297.91999999999996,368.0
United Kingdom,14606.0,2010-12-05 15:12:00,537209.0,42.0,192.68,368.0
United Kingdom,15953.0,2010-12-05 15:15:00,537210.0,16.0,209.83999999999997,368.0
United Kingdom,16143.0,2010-12-05 15:18:00,537211.0,16.0,355.75,368.0
Germany,12720.0,2010-12-05 15:21:00,537212.0,30.0,473.39,368.0
United Kingdom,12748.0,2010-12-05 15:26:00,537213.0,6.0,8.649999999999999,368.0
United Kingdom,16422.0,2010-12-05 15:35:00,537214.0,13.0,1668.2,368.0
United Kingdom,12747.0,2010-12-05 15:38:00,537215.0,7.0,358.55999999999995,368.0
United Kingdom,15502.0,2010-12-05 15:40:00,537216.0,18.0,569.5,368.0
United Kingdom,15502.0,2010-12-05 15:40:00,537217.0,4.0,167.20000000000002,368.0
Japan,12763.0,2010-12-05 15:46:00,537218.0,16.0,320.08000000000004,368.0
United Kingdom,14081.0,2010-12-05 15:47:00,537219.0,69.0,423.5199999999999,368.0
United Kingdom,17965.0,2010-12-05 15:54:00,537221.0,7.0,37.35,368.0
United Kingdom,14404.0,2010-12-05 16:00:00,537222.0,26.0,133.48,368.0
United Kingdom,13579.0,2010-12-05 16:10:00,537223.0,9.0,164.70000000000002,368.0
United Kingdom,13174.0,2010-12-05 16:24:00,537224.0,169.0,1415.97,368.0
United Kingdom,12748.0,2010-12-05 16:41:00,537225.0,64.0,496.48,368.0
United Kingdom,15987.0,2010-12-06 08:34:00,537226.0,9.0,113.47999999999999,368.0
United Kingdom,17677.0,2010-12-06 08:42:00,537227.0,20.0,922.4,368.0
United Kingdom,17677.0,2010-12-06 08:43:00,537228.0,1.0,25.200000000000003,368.0
United Kingdom,17677.0,2010-12-06 08:44:00,537229.0,1.0,17.4,368.0
United Kingdom,13652.0,2010-12-06 09:21:00,537231.0,18.0,308.8,368.0
United Kingdom,17428.0,2010-12-06 09:37:00,537233.0,9.0,353.00000000000006,368.0
United Kingdom,17381.0,2010-12-06 09:45:00,537235.0,5.0,2567.64,368.0
United Kingdom,16858.0,2010-12-06 09:52:00,537236.0,10.0,375.69000000000005,368.0
United Kingdom,16161.0,2010-12-06 10:03:00,537238.0,15.0,164.2,368.0
United Kingdom,18219.0,2010-12-06 10:05:00,537239.0,13.0,210.19,368.0
United Kingdom,14293.0,2010-12-06 10:18:00,537241.0,15.0,364.91999999999996,368.0
United Kingdom,14748.0,2010-12-06 10:19:00,537242.0,29.0,412.22,368.0
United Kingdom,16638.0,2010-12-06 10:19:00,537243.0,2.0,50.400000000000006,368.0
United Kingdom,17674.0,2010-12-06 10:20:00,537244.0,11.0,300.66,368.0
United Kingdom,14748.0,2010-12-06 10:24:00,537245.0,3.0,58.2,368.0
Portugal,12808.0,2010-12-06 10:27:00,537246.0,7.0,129.4,368.0
United Kingdom,13094.0,2010-12-06 10:34:00,537247.0,3.0,223.68,368.0
United Kingdom,15899.0,2010-12-06 10:36:00,537248.0,4.0,56.25,368.0
United Kingdom,16955.0,2010-12-06 10:38:00,537249.0,1.0,33.0,368.0
Germany,12708.0,2010-12-06 10:43:00,537250.0,14.0,196.44,368.0
United Kingdom,15898.0,2010-12-06 11:01:00,537254.0,59.0,382.69,368.0
United Kingdom,14443.0,2010-12-06 11:03:00,537255.0,20.0,303.5,368.0
United Kingdom,16210.0,2010-12-06 11:06:00,537256.0,11.0,2263.7999999999997,368.0
United Kingdom,17691.0,2010-12-06 11:10:00,537257.0,9.0,142.5,368.0
United Kingdom,17227.0,2010-12-06 11:16:00,537258.0,10.0,142.25,368.0
United Kingdom,15039.0,2010-12-06 11:26:00,537262.0,56.0,611.51,368.0
United Kingdom,15919.0,2010-12-06 11:26:00,537265.0,49.0,270.72,368.0
United Kingdom,13497.0,2010-12-06 11:37:00,537298.0,9.0,153.5,368.0
United Kingdom,15860.0,2010-12-06 11:38:00,537301.0,15.0,102.66,368.0
United Kingdom,14189.0,2010-12-06 11:42:00,537312.0,9.0,311.24,368.0
United Kingdom,15304.0,2010-12-06 11:42:00,537313.0,5.0,123.15,368.0
United Kingdom,14344.0,2010-12-06 11:58:00,537332.0,12.0,322.8,368.0
United Kingdom,16719.0,2010-12-06 12:06:00,537334.0,44.0,430.72999999999996,368.0
United Kingdom,15048.0,2010-12-06 12:15:00,537335.0,23.0,98.70000000000002,368.0
United Kingdom,15301.0,2010-12-06 12:21:00,537346.0,34.0,673.37,368.0
United Kingdom,14708.0,2010-12-06 12:23:00,537350.0,12.0,419.05999999999995,368.0
United Kingdom,16898.0,2010-12-06 12:23:00,537351.0,32.0,116.07999999999998,368.0
United Kingdom,12748.0,2010-12-06 12:23:00,537354.0,38.0,133.07,368.0
United Kingdom,14825.0,2010-12-06 12:30:00,537359.0,10.0,184.10000000000002,368.0
United Kingdom,18113.0,2010-12-06 12:31:00,537360.0,1.0,76.32000000000001,368.0
United Kingdom,17596.0,2010-12-06 12:34:00,537362.0,60.0,392.62,368.0
United Kingdom,15078.0,2010-12-06 12:38:00,537365.0,21.0,449.95,368.0
United Kingdom,14085.0,2010-12-06 12:39:00,537366.0,12.0,308.05,368.0
United Kingdom,15078.0,2010-12-06 12:39:00,537367.0,1.0,25.200000000000003,368.0
EIRE,14911.0,2010-12-06 12:40:00,537368.0,15.0,377.50000000000006,368.0
United Kingdom,17860.0,2010-12-06 12:41:00,537369.0,58.0,252.8,368.0
United Kingdom,13155.0,2010-12-06 12:44:00,537370.0,52.0,379.69999999999993,368.0
United Kingdom,15028.0,2010-12-06 12:47:00,537371.0,14.0,185.97,368.0
United Kingdom,16919.0,2010-12-06 12:52:00,537372.0,22.0,198.35000000000002,367.0
United Kingdom,17259.0,2010-12-06 12:55:00,537374.0,87.0,381.64,367.0
United Kingdom,17019.0,2010-12-06 12:55:00,537375.0,49.0,358.82,367.0
United Kingdom,16722.0,2010-12-06 12:59:00,537376.0,16.0,480.68,367.0
United Kingdom,15882.0,2010-12-06 13:01:00,537377.0,14.0,270.52,367.0
EIRE,14911.0,2010-12-06 13:06:00,537378.0,20.0,784.15,367.0
United Kingdom,15882.0,2010-12-06 13:12:00,537380.0,2.0,100.80000000000001,367.0
United Kingdom,14667.0,2010-12-06 13:13:00,537381.0,24.0,511.56,367.0
United Kingdom,16710.0,2010-12-06 13:13:00,537382.0,58.0,375.47,367.0
United Kingdom,15984.0,2010-12-06 13:21:00,537384.0,5.0,122.7,367.0
United Kingdom,14487.0,2010-12-06 13:22:00,537385.0,13.0,125.10000000000002,367.0
EIRE,14911.0,2010-12-06 13:32:00,537386.0,1.0,20.85,367.0
United Kingdom,13468.0,2010-12-06 13:34:00,537387.0,14.0,222.17999999999998,367.0
United Kingdom,17682.0,2010-12-06 13:35:00,537388.0,18.0,391.5,367.0
United Kingdom,17757.0,2010-12-06 13:41:00,537389.0,19.0,149.0,367.0
United Kingdom,16658.0,2010-12-06 13:47:00,537390.0,8.0,123.24,367.0
United Kingdom,16550.0,2010-12-06 13:53:00,537391.0,48.0,554.66,367.0
United Kingdom,17068.0,2010-12-06 13:58:00,537392.0,24.0,166.15,367.0
United Kingdom,13089.0,2010-12-06 13:59:00,537393.0,34.0,2415.0400000000004,367.0
United Kingdom,13089.0,2010-12-06 14:00:00,537394.0,5.0,81.18,367.0
United Kingdom,15356.0,2010-12-06 14:05:00,537395.0,53.0,150.21999999999997,367.0
United Kingdom,17223.0,2010-12-06 14:08:00,537396.0,30.0,292.84000000000003,367.0
United Kingdom,16817.0,2010-12-06 14:19:00,537397.0,10.0,244.2,367.0
United Kingdom,13030.0,2010-12-06 14:31:00,537399.0,60.0,427.7399999999999,367.0
United Kingdom,17191.0,2010-12-06 14:36:00,537400.0,50.0,422.81,367.0
United Kingdom,17191.0,2010-12-06 14:43:00,537403.0,11.0,30.450000000000003,367.0
United Kingdom,17191.0,2010-12-06 14:46:00,537404.0,11.0,56.85,367.0
United Kingdom,17841.0,2010-12-06 14:51:00,537405.0,46.0,406.68999999999994,367.0
United Kingdom,15502.0,2010-12-06 14:55:00,537407.0,6.0,192.7,367.0
United Kingdom,15194.0,2010-12-06 15:00:00,537409.0,16.0,406.15999999999997,367.0
United Kingdom,14409.0,2010-12-06 15:03:00,537410.0,1.0,151.20000000000002,367.0
United Kingdom,14409.0,2010-12-06 15:06:00,537412.0,1.0,177.60000000000002,367.0
United Kingdom,16654.0,2010-12-06 15:09:00,537415.0,9.0,227.40000000000003,367.0
United Kingdom,17884.0,2010-12-06 15:13:00,537418.0,36.0,137.10999999999996,367.0
United Kingdom,13495.0,2010-12-06 15:14:00,537419.0,14.0,510.95000000000005,367.0
United Kingdom,17519.0,2010-12-06 15:18:00,537420.0,18.0,335.3,367.0
United Kingdom,17218.0,2010-12-06 15:25:00,537421.0,51.0,292.53999999999996,367.0
United Kingdom,17812.0,2010-12-06 15:27:00,537422.0,33.0,217.54999999999998,367.0
United Kingdom,14215.0,2010-12-06 15:34:00,537423.0,6.0,166.0,367.0
United Kingdom,15602.0,2010-12-06 15:35:00,537424.0,3.0,92.55000000000001,367.0
United Kingdom,17320.0,2010-12-06 15:38:00,537428.0,22.0,450.91999999999996,367.0
United Kingdom,12748.0,2010-12-06 15:54:00,537429.0,21.0,82.11999999999999,367.0
United Kingdom,12913.0,2010-12-06 16:36:00,537433.0,4.0,417.62,367.0
United Kingdom,17920.0,2010-12-06 16:58:00,537435.0,14.0,221.50000000000003,367.0
United Kingdom,17869.0,2010-12-06 17:16:00,537440.0,16.0,214.32,367.0
United Kingdom,13564.0,2010-12-06 17:26:00,537441.0,41.0,540.0,367.0
United Kingdom,18055.0,2010-12-07 09:13:00,537446.0,28.0,569.0300000000001,367.0
United Kingdom,13963.0,2010-12-07 09:21:00,537447.0,7.0,151.3,367.0
United Kingdom,17450.0,2010-12-07 09:23:00,537448.0,1.0,39.599999999999994,367.0
United Kingdom,17450.0,2010-12-07 09:43:00,537456.0,2.0,1989.2399999999998,367.0
United Kingdom,17511.0,2010-12-07 09:51:00,537457.0,19.0,1644.9399999999996,367.0
United Kingdom,17091.0,2010-12-07 09:55:00,537458.0,13.0,293.45,367.0
United Kingdom,17470.0,2010-12-07 09:57:00,537459.0,11.0,178.4,367.0
United Kingdom,17616.0,2010-12-07 10:04:00,537460.0,1.0,326.4,367.0
United Kingdom,15649.0,2010-12-07 10:06:00,537461.0,1.0,510.0,367.0
United Kingdom,17228.0,2010-12-07 10:06:00,537462.0,12.0,172.64999999999998,367.0
France,12681.0,2010-12-07 10:08:00,537463.0,41.0,1033.52,367.0
United Kingdom,14907.0,2010-12-07 10:14:00,537464.0,28.0,618.07,367.0
United Kingdom,17735.0,2010-12-07 10:32:00,537465.0,22.0,454.6,367.0
United Kingdom,16059.0,2010-12-07 10:36:00,537467.0,18.0,118.25,367.0
France,12567.0,2010-12-07 10:36:00,537468.0,20.0,415.46000000000004,367.0
United Kingdom,17720.0,2010-12-07 10:43:00,537469.0,1.0,102.0,367.0
United Kingdom,15018.0,2010-12-07 10:47:00,537470.0,5.0,111.25,367.0
United Kingdom,14344.0,2010-12-07 10:51:00,537471.0,1.0,17.85,367.0
United Kingdom,12971.0,2010-12-07 11:11:00,537472.0,6.0,111.54,367.0
United Kingdom,15838.0,2010-12-07 11:26:00,537476.0,3.0,957.5,367.0
United Kingdom,14733.0,2010-12-07 11:30:00,537484.0,28.0,1830.0199999999998,367.0
United Kingdom,17017.0,2010-12-07 11:33:00,537489.0,21.0,511.8,367.0
United Kingdom,13756.0,2010-12-07 11:41:00,537509.0,2.0,532.8000000000001,367.0
United Kingdom,14176.0,2010-12-07 11:45:00,537523.0,9.0,159.54999999999998,367.0
United Kingdom,15353.0,2010-12-07 11:49:00,537538.0,12.0,311.65000000000003,367.0
United Kingdom,18119.0,2010-12-07 11:59:00,537567.0,30.0,181.11999999999995,367.0
United Kingdom,17491.0,2010-12-07 12:18:00,537592.0,5.0,327.4000000000001,367.0
United Kingdom,14282.0,2010-12-07 12:21:00,537593.0,13.0,571.0,367.0
Germany,12647.0,2010-12-07 12:28:00,537594.0,17.0,596.8,367.0
United Kingdom,13569.0,2010-12-07 12:29:00,537595.0,24.0,118.32,367.0
United Kingdom,14135.0,2010-12-07 12:37:00,537598.0,14.0,319.0,367.0
United Kingdom,17954.0,2010-12-07 12:37:00,537599.0,1.0,19.9,367.0
United Kingdom,17287.0,2010-12-07 12:43:00,537601.0,9.0,108.78,367.0
United Kingdom,14673.0,2010-12-07 12:49:00,537603.0,15.0,373.49,367.0
United Kingdom,13488.0,2010-12-07 13:01:00,537604.0,45.0,1381.9199999999996,366.0
United Kingdom,16221.0,2010-12-07 13:13:00,537605.0,12.0,166.74,366.0
United Kingdom,15002.0,2010-12-07 13:16:00,537606.0,31.0,631.6499999999999,366.0
United Kingdom,15965.0,2010-12-07 13:18:00,537607.0,16.0,156.19,366.0
United Kingdom,15024.0,2010-12-07 13:20:00,537608.0,47.0,444.42,366.0
United Kingdom,17675.0,2010-12-07 13:22:00,537609.0,12.0,617.12,366.0
United Kingdom,13769.0,2010-12-07 13:28:00,537612.0,10.0,322.3,366.0
United Kingdom,16904.0,2010-12-07 13:29:00,537614.0,30.0,322.79999999999995,366.0
United Kingdom,15898.0,2010-12-07 13:30:00,537615.0,5.0,139.0,366.0
United Kingdom,16904.0,2010-12-07 13:30:00,537616.0,1.0,15.9,366.0
United Kingdom,16086.0,2010-12-07 13:45:00,537617.0,8.0,177.26,366.0
United Kingdom,15061.0,2010-12-07 13:50:00,537618.0,16.0,2022.16,366.0
United Kingdom,13786.0,2010-12-07 13:53:00,537619.0,7.0,230.4,366.0
United Kingdom,13880.0,2010-12-07 14:00:00,537620.0,6.0,97.8,366.0
United Kingdom,13173.0,2010-12-07 14:30:00,537622.0,23.0,165.94000000000003,366.0
United Kingdom,15858.0,2010-12-07 14:31:00,537623.0,44.0,383.93000000000006,366.0
United Kingdom,12748.0,2010-12-07 14:41:00,537624.0,59.0,306.84000000000003,366.0
United Kingdom,15180.0,2010-12-07 14:57:00,537625.0,6.0,87.5,366.0
Iceland,12347.0,2010-12-07 14:57:00,537626.0,31.0,711.79,366.0
United Kingdom,14739.0,2010-12-07 14:58:00,537627.0,12.0,713.88,366.0
United Kingdom,16293.0,2010-12-07 15:02:00,537628.0,16.0,378.75,366.0
United Kingdom,17419.0,2010-12-07 15:03:00,537629.0,18.0,356.87,366.0
United Kingdom,17419.0,2010-12-07 15:04:00,537631.0,1.0,17.4,366.0
United Kingdom,16775.0,2010-12-07 15:15:00,537634.0,18.0,231.9,366.0
United Kingdom,16306.0,2010-12-07 15:18:00,537635.0,2.0,68.1,366.0
United Kingdom,16950.0,2010-12-07 15:20:00,537636.0,3.0,172.0,366.0
United Kingdom,17591.0,2010-12-07 15:39:00,537646.0,80.0,406.6,366.0
United Kingdom,12839.0,2010-12-07 15:48:00,537648.0,22.0,402.60999999999996,366.0
United Kingdom,13807.0,2010-12-07 15:48:00,537649.0,7.0,112.6,366.0
United Kingdom,16125.0,2010-12-07 15:48:00,537650.0,13.0,289.35,366.0
United Kingdom,17897.0,2010-12-07 15:54:00,537653.0,37.0,268.72999999999996,366.0
United Kingdom,15081.0,2010-12-07 16:20:00,537655.0,8.0,111.15,366.0
United Kingdom,18102.0,2010-12-07 16:43:00,537658.0,3.0,395.76,366.0
United Kingdom,15024.0,2010-12-07 17:05:00,537664.0,1.0,46.8,366.0
United Kingdom,16365.0,2010-12-07 17:19:00,537665.0,6.0,139.86,366.0
United Kingdom,17870.0,2010-12-08 08:12:00,537667.0,1.0,326.4,366.0
United Kingdom,14821.0,2010-12-08 08:43:00,537668.0,2.0,48.800000000000004,366.0
United Kingdom,16863.0,2010-12-08 08:58:00,537669.0,9.0,164.25,366.0
United Kingdom,13078.0,2010-12-08 09:07:00,537670.0,10.0,514.39,366.0
United Kingdom,13267.0,2010-12-08 09:20:00,537671.0,15.0,328.45000000000005,366.0
United Kingdom,13050.0,2010-12-08 09:30:00,537672.0,18.0,328.01,366.0
Germany,12709.0,2010-12-08 09:49:00,537673.0,7.0,522.7,366.0
United Kingdom,15628.0,2010-12-08 09:51:00,537674.0,19.0,319.17999999999995,366.0
Australia,12386.0,2010-12-08 09:53:00,537676.0,8.0,258.9,366.0
United Kingdom,16779.0,2010-12-08 09:56:00,537678.0,9.0,356.91,366.0
United Kingdom,13599.0,2010-12-08 10:11:00,537680.0,13.0,253.24,366.0
United Kingdom,13329.0,2010-12-08 10:11:00,537681.0,7.0,304.2,366.0
United Kingdom,13599.0,2010-12-08 10:13:00,537682.0,4.0,99.6,366.0
United Kingdom,12921.0,2010-12-08 10:14:00,537683.0,20.0,365.4,366.0
United Kingdom,18077.0,2010-12-08 10:21:00,537685.0,19.0,204.87,366.0
United Kingdom,14744.0,2010-12-08 10:21:00,537686.0,3.0,225.0,366.0
United Kingdom,17406.0,2010-12-08 10:35:00,537688.0,19.0,702.1,366.0
United Kingdom,15750.0,2010-12-08 10:36:00,537689.0,17.0,301.52,366.0
United Kingdom,13983.0,2010-12-08 10:38:00,537690.0,15.0,329.36,366.0
United Kingdom,13842.0,2010-12-08 10:39:00,537691.0,20.0,310.57,366.0
United Kingdom,14796.0,2010-12-08 10:40:00,537692.0,50.0,671.2099999999999,366.0
France,12441.0,2010-12-08 10:45:00,537693.0,11.0,173.55,366.0
United Kingdom,14901.0,2010-12-08 10:46:00,537694.0,14.0,158.25,366.0
United Kingdom,13199.0,2010-12-08 10:51:00,537698.0,4.0,468.68,366.0
United Kingdom,18229.0,2010-12-08 10:51:00,537700.0,3.0,309.0,366.0
United Kingdom,14032.0,2010-12-08 10:53:00,537707.0,14.0,303.85999999999996,366.0
United Kingdom,17706.0,2010-12-08 11:02:00,537738.0,17.0,287.08,366.0
United Kingdom,17706.0,2010-12-08 11:02:00,537743.0,9.0,151.95000000000002,366.0
United Kingdom,17706.0,2010-12-08 11:04:00,537751.0,2.0,38.8,366.0
United Kingdom,16081.0,2010-12-08 11:16:00,537754.0,22.0,157.60000000000002,366.0
United Kingdom,16525.0,2010-12-08 11:31:00,537755.0,9.0,411.43999999999994,366.0
United Kingdom,17975.0,2010-12-08 11:38:00,537757.0,8.0,314.1,366.0
United Kingdom,16122.0,2010-12-08 11:41:00,537758.0,10.0,105.72,366.0
United Kingdom,13126.0,2010-12-08 11:42:00,537759.0,12.0,203.64,366.0
United Kingdom,15973.0,2010-12-08 11:42:00,537760.0,4.0,307.82,366.0
United Kingdom,13126.0,2010-12-08 11:43:00,537761.0,1.0,19.799999999999997,366.0
United Kingdom,16558.0,2010-12-08 12:01:00,537762.0,27.0,569.4000000000001,366.0
United Kingdom,16893.0,2010-12-08 12:06:00,537764.0,45.0,145.93,366.0
United Kingdom,14606.0,2010-12-08 12:08:00,537765.0,38.0,215.87999999999994,366.0
United Kingdom,17677.0,2010-12-08 12:08:00,537766.0,4.0,651.6000000000001,366.0
United Kingdom,15100.0,2010-12-08 12:09:00,537767.0,1.0,350.4,366.0
United Kingdom,15750.0,2010-12-08 12:11:00,537768.0,2.0,39.0,366.0
United Kingdom,15021.0,2010-12-08 12:17:00,537769.0,53.0,205.64,366.0
United Kingdom,15529.0,2010-12-08 12:24:00,537770.0,15.0,295.66,366.0
United Kingdom,15498.0,2010-12-08 12:29:00,537771.0,9.0,450.92,366.0
United Kingdom,18043.0,2010-12-08 12:35:00,537772.0,66.0,316.46,366.0
United Kingdom,16016.0,2010-12-08 12:36:00,537773.0,69.0,382.2700000000001,366.0
United Kingdom,14060.0,2010-12-08 12:40:00,537774.0,4.0,281.0,366.0
United Kingdom,17722.0,2010-12-08 12:41:00,537775.0,45.0,910.1400000000002,366.0
